Invoice No.,Date,Customer Name,Customer Id,Customer Type,Customer Type Description,Rep,CSR,Qty of Items P/Invoice, Ext. Amount,Freight Amount,Ship Via,Ship Via Description,Ship From,Ship to City,Ship to State,Int'l,Freight Comment,QUESTIONS FOR CSR
492208,43794,"NAKAMURA-BEEMAN, INC",NAKASAN,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,FALV,Dee Erdei,1,96,0,PICKUP,Pick Up,2LA,Santa Fe Springs,CA,,,
492209,43794,WAYFAIR LLC,WAYFBOS,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,132.3,0,UPSG,UPS Ground,2LA,Bellevue,WA,,SHIP UPS ACCT # Y36935,
492210,43794,WAYFAIR LLC,WAYFBOS,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,132.3,0,UPSG,UPS Ground,2LA,Las Vegas,NV,,SHIP UPS ACCT # Y36935,
492211,43794,WAYFAIR LLC,WAYFBOS,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,44.1,0,UPSG,UPS Ground,2LA,Southern Shores,NC,,SHIP UPS ACCT # Y36935,
492212,43795,GRAINGER SOURCING,GRAINSO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ISIN,Karine Adrien,1,31.8,0,UPSG,UPS Ground,1PW,Savannah,GA,,SHIP UPS ACCT # 36A74E,
492213,43795,WARSHAUER - TINTON FALLS,WARSTIN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,PBLD,Edwin Ma,7,774.85,0,DELIVERY,Delivery,1PW,New Brunswick,NJ,,,
492214,43795,"NEW BULBS WORLD, INC.",BULBSWI,BULB,LIGHT BULB SPECIALIST - WHOLESALE/RETAIL,AYIN,Edwin Ma,1,408,0,DELIVERY,Delivery,1PW,New York,NY,,,
492215,43795,LIGHTINGRITE,LRITNYO,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,AYIN,Edwin Ma,1,29.28,0,DELIVERY,Delivery,1PW,New York,NY,,,
492216,43795,LENDY ELECTRIC,LENDY,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,1,483.3,0,DELIVERY,Delivery,1PW,New York,NY,,,
492217,43795,BAYRIDGE ELECTRIC CORP.,SIX8ELE,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,3,1319.5,0,DELIVERY,Delivery,1PW,Brooklyn,NY,,,
486597,43678,VALLEN DISTRIBUTION - AUGUSTA,VALLAUG,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,CKLT,Verenis Cervantes,1,475,53.45,FEDEXG,FedEx Ground,2LA,Augusta,GA,,,
477866,43502,VALLEY LIGHTING,VALLEY,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LENV,Verenis Cervantes,3,2506,146.23,FEDEXG,FedEx Ground,1PW,Linthicum Heights,MD,,,
482666,43593,VALLEY LIGHTING,VALLEY,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LENV,Verenis Cervantes,3,3542,192.8,FEDEXG,FedEx Ground,1PW,White Plains,MD,,,
492221,43795,GRAYBAR - GARDEN CITY,GRAYGCI,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,METR,Verenis Cervantes,1,739.5,0,UPSG,UPS Ground,1PW,Carteret,NJ,,SHIP VIA UPS ACCT # 9769V8,
492222,43795,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,608.16,0,UPSG,UPS Ground,1PW,Knoxville,TN,,USE UPS ACCT#T3301T,
483078,43602,VALLEY LIGHTING,VALLEY,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LENV,Verenis Cervantes,1,0,0,FEDEXG,FedEx Ground,1PW,White Plains,MD,,"DO NOT CHARGE FREIGHT                             
",
485635,43657,VALLEY LIGHTING,VALLEY,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LENV,Verenis Cervantes,1,268.5,11.14,FEDEXG,FedEx Ground,1PW,Oxon Hill,MD,,,
486202,43671,VALLEY LIGHTING,VALLEY,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LENV,Verenis Cervantes,3,0,0,FEDEXG,FedEx Ground,1PW,Annapolis,MD,,,
484012,43623,VALLEY LIGHTS,VALLFAR,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,DAAS,Maria Hernandez,1,54,13.73,FEDEXG,FedEx Ground,1PW,Fargo,ND,,,
492227,43795,"AMAZON.COM SERVICES, INC.",AMAZSEA,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,HSNY,Karine Adrien,2,45.67,0,UPSG,UPS Ground,1PW,Burlington,NJ,,UPS ACCT# 1Y750E,
492228,43795,"AMAZON.COM SERVICES, INC.",AMAZSEA,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,HSNY,Karine Adrien,2,28.8,0,UPSG,UPS Ground,1PW,Tracy,CA,,UPS ACCT# 1Y750E,
484921,43641,"JESCO LIGHTING GROUP, LLC",JESCO,JESC,JESCO HOUSE ACCOUNT,HSNY,Verenis Cervantes,2,0,0,FEDEXPO,FedEx Priority Overnight,1PW,Baie D'Urfe,QC,Intl,"DO NOT CHARGE FREIGHT                             
",
477470,43494,VAN METER INC - CEDAR RAPIDS,VANMCRA,DIST,LIGHTING DISTRIBUTOR,LGSO,Veronica Garcia,1,0,0,FEDEXG,FedEx Ground,2LA,Eagle Grove,IA,,"DO NOT CHARGE FREIGHT                             
",
492232,43795,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,201.39,0,UPSG,UPS Ground,1PW,Lake Ann,MI,,USE UPS ACCT#T3301T,
492233,43795,CHANDLER EXHIBITS INC.,CHANAFT,DISM,DISPLAY RETAILER/PRODUCER - METAL,DEND,Dee Erdei,2,5981,0,UPSG,UPS Ground,1PW,Hudson,WI,,UPS ACCT # 253Y2V,
478305,43509,VAN METER INC - CEDAR RAPIDS,VANMCRA,DIST,LIGHTING DISTRIBUTOR,LGSO,Veronica Garcia,1,178,14.4,FEDEXG,FedEx Ground,2LA,Carroll,IA,,,
492235,43795,BRODWAX LIGHTING,BDWLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,VCER,Verenis Cervantes,1,30.88,0,UPSG,UPS Ground,1PW,Mabelvale,AR,,"
SHIP VIA UPS ACCT# 5X6-190",
483422,43613,VERENIS CERVANTES,VCER,REP,CURRENT REP,REP,Verenis Cervantes,4,0,0,FEDEXG,FedEx Ground,1PW,Port Saint Lucie,FL,,"DO NOT CHARGE FREIGHT                             
",
483596,43615,VERENIS CERVANTES,VCER,REP,CURRENT REP,REP,Verenis Cervantes,1,0,0,FEDEXG,FedEx Ground,1PW,Port Saint Lucie,FL,,"DO NOT CHARGE FREIGHT                             
",
489015,43727,VERENIS CERVANTES,VCER,REP,CURRENT REP,REP,Verenis Cervantes,1,0,0,FEDEXG,FedEx Ground,1PW,Port Saint Lucie,FL,,"DO NOT CHARGE FREIGHT                             
",
492241,43795,GLOBAL RETAIL ENVIRONMENTS,GLOBZIM,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,DEND,Dee Erdei,1,0,0,FEDEX2,FedEx 2Day,1PW,Milaca,MN,,"DO NOT CHARGE FREIGHT                             
",
492242,43795,FROMM SUPPLY SOLUTIONS,FORREAD,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,LMLA,Gabriel O'Reilly,6,897.3,43.83,UPSG,UPS Ground,1PW,Clifton Park,NY,,,
477946,43503,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,1,288,15.14,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
492244,43795,"BELLACOR.COM, INC.",BELLMEN,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,2,21.5,0,FEDEXH,FedEx Home Delivery,2LA,Astoria,NY,,FEDEX  658318918,
492245,43795,"LEE & LEE SUPPLIES, INC.",GRANT,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,3,62.37,0,PICKUP,Pick Up,1PW,Long Island City,NY,,,
478657,43516,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,1,432,15.94,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
479073,43524,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,1,666,32.09,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
481145,43563,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,2,41.7,14.03,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
481570,43571,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,1,360,16.55,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
485386,43654,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,2,1379.2,34.75,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
492836,43808,VERMONT STORE FIXTURE CORP,VERSFC,CABI,CABINET / WOOD MAKER,HLIT,Dee Erdei,1,126,14.03,FEDEXG,FedEx Ground,1PW,Danby,VT,,,
492252,43795,KAY ELECTRIC,KAYECON,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SGRO,Verenis Cervantes,2,273.6,36.42,FEDEXPO,FedEx Priority Overnight,1PW,Freehold,NJ,,,
492257,43795,"SILVER STAR INDUSTRIES, INC",SILVNOR,CABI,CABINET / WOOD MAKER,FALV,Dee Erdei,4,553.25,0,UPSG,UPS Ground,1PW,North Bonneville,WA,,UPS # 3F89R3,
492258,43795,ETERNA LIGHTING,ETERMIA,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,HSNY,Verenis Cervantes,1,504,0,UPSG,UPS Ground,1PW,Miami,FL,,SHIP VIA UPS ACCT # X209X5,
476145,43472,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,6,14268.75,115.92,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
492260,43795,"AMAZON.COM SERVICES, INC.",AMAZSEA,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,HSNY,Karine Adrien,2,21.6,0,UPSG,UPS Ground,1PW,Petersburg,VA,,MUST USE UPS ACCT# 1Y750E,
478428,43511,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,1,2592,27.11,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
492262,43795,CRESCENT ELECTRIC - PORTLAND,CRESPOR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,SOLU,Veronica Garcia,44,3921.25,224.12,FEDEXG,FedEx Ground,2LA,Portland,OR,,"THIS ORDER IS FREIGHT ALLOWED.  FREIGHT CAN BE   
DEDUCTED IF PAYMENT IS RECEIVED WITHIN TERMS",
478716,43517,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,1,36.45,9.98,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
480180,43544,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,1,595,10.95,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
483480,43614,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,6,11990.15,101.55,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
492266,43795,WAYFAIR LLC,WAYFBOS,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,101.04,0,UPSG,UPS Ground,1PW,Mount Pleasant,SC,,"SHIP UPS
 ACCT # Y36935
",
492267,43795,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,2,71.1,0,UPSG,UPS Ground,1PW,Nixa,MO,,USE UPS ACCT#T3301T,
484471,43633,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,1,4147.2,29.34,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
490048,43748,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,6,5221.3,54.8,FEDEXG,FedEx Ground,1PW,Lititz,PA,,,
493017,43811,"VERSATEK ENTERPRISES,LLC",VERSLIT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,IRAM,Dee Erdei,1,4147.2,73.34,FEDEXG,FedEx Ground,2LA,Lititz,PA,,,
491397,43777,VERTICAL LIGHTING & CONTROLS,VERT,REP,CURRENT REP,REP,Gabriel O'Reilly,15,0,0,FEDEXG,FedEx Ground,1PW,East Dundee,IL,,"DO NOT CHARGE FREIGHT                             
",
476764,43482,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,20.88,9.1,FEDEXG,FedEx Ground,1PW,Marlton,NJ,,,
477845,43502,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,20.76,12.17,FEDEXG,FedEx Ground,1PW,Fircrest,WA,,,
478270,43509,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,2,72.66,20.53,FEDEXG,FedEx Ground,1PW,Alexandria,VA,,,
492281,43795,GRAINGER SOURCING,GRAINSO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ISIN,Karine Adrien,1,19.5,0,UPSG,UPS Ground,2LA,Sacramento,CA,,SHIP UPS ACCT # 36A74E,
478907,43522,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,1209.5,74.95,FEDEXG,FedEx Ground,1PW,Marianna,FL,,,
479404,43530,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,1209.5,74.95,FEDEXG,FedEx Ground,1PW,Marianna,FL,,,
492284,43795,GRAINGER,GRAING,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,DEND,Dee Erdei,1,23.7,0,UPSG,UPS Ground,2LA,Roanoke,TX,,UPS ACCT # 5AE074,
492285,43795,GRAINGER SOURCING,GRAINSO,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,ISIN,Karine Adrien,1,7.2,0,UPSG,UPS Ground,2LA,Huntsville,AL,,SHIP UPS 591E2W,
479603,43535,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,2,89,25.69,FEDEXG,FedEx Ground,1PW,Erie,PA,,,
492287,43795,"AMAZON.COM SERVICES, INC.",AMAZSEA,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,HSNY,Karine Adrien,1,7.14,0,UPSG,UPS Ground,2LA,Hazleton,PA,,USE UPS ACCT# 1Y750E,
480026,43542,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,1209.5,74.95,FEDEXG,FedEx Ground,1PW,Marianna,FL,,,
480068,43542,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,2.25,10.63,FEDEXG,FedEx Ground,2LA,Erie,PA,,,
485220,43648,ECLAIRAGE DELUX,DELUQUE,REP,CURRENT REP,SGRO,Karine Adrien,73,5696.94,0,FEDEXIP,FedEx International Priority,1PW,Montreal,QC,Intl,,why was freight not charged?
492292,43795,EMSCO ELECTRIC SUPPLY,EMSCOKL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,1,597,206.9,TK-EXP-GLOBAL,EXPRESS GLOBAL,2LA,Edmond,OK,,,
480415,43549,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,2,618.25,113.05,FEDEXG,FedEx Ground,1PW,Helotes,TX,,,
492294,43795,VICTORY DISPLAY&STORE FIXTURE,VICDIS,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,FALV,Dee Erdei,1,83.4,0,UPSG,UPS Ground,2LA,Compton,CA,,SHIP UPS COLLECT ON ACCT # 896220,
492295,43795,CS ILLUMINATION,CSILENC,DESI,DESIGNER/INTERIOR DECORATOR,FALV,Dee Erdei,3,161.4,0,UPSG,UPS Ground,2LA,Pleasanton,CA,,UPS ACCT # X2041R,
492296,43795,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,5.29,0,UPSG,UPS Ground,2LA,Fort Meyers,FL,,USE UPS ACCT#T3301T,
492297,43795,"NAKAMURA-BEEMAN, INC",NAKASAN,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,FALV,Dee Erdei,1,28,0,DELIVERY,Delivery,2LA,Santa Fe Springs,CA,,,
481014,43559,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,113.8,16.02,FEDEXG,FedEx Ground,1PW,Marianna,FL,,,
482352,43587,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,53.75,25.73,FEDEXG,FedEx Ground,1PW,Helotes,TX,,,
492300,43795,BROKEN ARROW ELECTRIC,BROKEN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,1,36.8,0,UPSN,UPS Next Day Air,2LA,Broken Arrow,OK,,USE UPS# 734723,
492301,43795,LOEB ELECTRIC,LOEBCOL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,DEND,Dee Erdei,1,720,0,FEDEXG,FedEx Ground,2LA,Columbus,OH,,FEDEX ACCT # 8942-3044-4,
484052,43623,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,66.9,12.26,FEDEXG,FedEx Ground,1PW,San Francisco,CA,,,
487355,43693,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,24.88,19.91,FEDEXG,FedEx Ground,1PW,West Olive,MI,,,
488192,43712,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,2,413.75,84.22,FEDEXG,FedEx Ground,1PW,Orinda,CA,,,
489644,43740,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,17.88,13.4,FEDEXG,FedEx Ground,2LA,Palm Desert,CA,,,
492306,43795,NUNN ELECTRIC SUPPLY,NUNNAUS,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,BEMC,Maria Hernandez,1,550,174.08,LA-TRUCKING,LA Trucking,2LA,Austin,TX,,,
492307,43796,TWIN BROTHERS ELECTRIC SUPPLY,TWINBR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,2,1020,0,DELIVERY,Delivery,1PW,Astoria,NY,,,
492308,43796,"TIMES LIGHTING, INC.",TIMENYO,DIST,LIGHTING DISTRIBUTOR,AYIN,Edwin Ma,1,156.75,0,DELIVERY,Delivery,1PW,New York,NY,,,
492309,43796,CHUANG YE ELECTRICAL SUPPLY,CHUANG,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,AYIN,Edwin Ma,1,106.46,0,DELIVERY,Delivery,1PW,New York,NY,,,
492310,43796,JPR GROUP INC,JPR,DIST,LIGHTING DISTRIBUTOR,NYCS,Edwin Ma,17,11971.16,0,DELIVERY,Delivery,1PW,Staten Island,NY,,,
492311,43796,LUXURY LIGHTING,LUXURY,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,NYCS,Edwin Ma,3,534.8,0,DELIVERY,Delivery,1PW,Maspeth,NY,,,
492312,43796,LUXURY LIGHTING,LUXURY,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,NYCS,Edwin Ma,6,9028.68,0,DELIVERY,Delivery,1PW,Maspeth,NY,,,
492313,43796,LUXURY LIGHTING,LUXURY,ONBC,ONLINE/SHOWROOM “BRICK AND CLICK”,NYCS,Edwin Ma,1,110,0,DELIVERY,Delivery,1PW,Maspeth,NY,,,
492314,43796,"A & E BOWERY LIGHTING, INC.",AEBONYO,SHWR,LIGHTING SHOWROOM – SHOWROOM WITHOUT AND ONLINE STORE,AYIN,Edwin Ma,8,1739.3,0,DELIVERY,Delivery,1PW,New York,NY,,,
491617,43782,VGK LIGHTING,VGKLTG,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,62.28,15.23,FEDEXG,FedEx Ground,1PW,Brooklyn,NY,,,
487164,43690,"VIACON, INC.",VIACSTO,DEST,DESIGN STUDIO,HSNY,Verenis Cervantes,13,0,0,FEDEXG,FedEx Ground,1PW,Stockbridge,GA,,"DO NOT CHARGE FREIGHT                             
",
492317,43796,NEW STAR,NEWSTA,DISW,DISPLAY RETAILER/PRODUCER - WOOD,DEND,Dee Erdei,1,24,0,UPSG,UPS Ground,1PW,"Oakland Park,",FL,,UPS ACCT # 01X3X2,
492318,43796,"CELCO MANUFACTURING, INC",CELCONT,DISP,DISPLAY RETAILER/PRODUCER - PLASTIC,FALV,Dee Erdei,21,497.22,0,UPSG,UPS Ground,1PW,Ontario,CA,,USE UPS ACCT#X1425V,
487357,43693,"VIACON, INC.",VIACSTO,DEST,DESIGN STUDIO,HSNY,Verenis Cervantes,3,685.33,13.94,FEDEXG,FedEx Ground,1PW,Stockbridge,GA,,,
493147,43815,"VIACON, INC.",VIACSTO,DEST,DESIGN STUDIO,HSNY,Verenis Cervantes,3,672.85,14.72,FEDEXG,FedEx Ground,1PW,Stockbridge,GA,,,
477794,43501,VIKING ELECTRIC - EAU CLAIRE,VIKIECL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,9,5473.28,91.17,FEDEXG,FedEx Ground,1PW,Menomonie,WI,,,
490927,43768,VIKING ELECTRIC - EAU CLAIRE,VIKIECL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,4,3705,897.47,FEDEXG,FedEx Ground,1PW,Eau Claire,WI,,,
492324,43796,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,31.97,0,UPSN,UPS Next Day Air,1PW,Las Vegas,NV,,USE UPS ACCT#T3301T,
493180,43816,VIKING ELECTRIC - EAU CLAIRE,VIKIECL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,1,184,17.61,FEDEXG,FedEx Ground,1PW,Tomah,WI,,,
492326,43796,"BUILD.COM, INC",BUILCHI,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Veronica Garcia,1,247.75,0,UPSN,UPS Next Day Air,1PW,Las Vegas,NV,,USE UPS ACCT#T3301T,
493223,43816,VIKING ELECTRIC - EAU CLAIRE,VIKIECL,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,1,270,18.06,FEDEXG,FedEx Ground,2LA,Tomah,WI,,,
493031,43811,VIKING ELECTRIC - KENOSHA,VIKIKEN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,1,348,52.39,FEDEXG,FedEx Ground,1PW,Franksville,WI,,,
492329,43796,"LIGHTING BY JARED, INC.",LBYJNYO,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,NYCS,Edwin Ma,2,61.76,0,FEDEXG,FedEx Ground,1PW,New York,NY,,USE FEDEX ACCT# 876058081   LIGHTHOUSE,
483426,43613,VIKING ELECTRIC - LA CROSSE,VIKILCR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,23,8589.45,98.3,FEDEXG,FedEx Ground,1PW,La Crosse,WI,,,
483620,43615,VIKING ELECTRIC - LA CROSSE,VIKILCR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,1,260,10.51,FEDEXG,FedEx Ground,2LA,La Crosse,WI,,,
492333,43796,TWIN BROTHERS ELECTRIC SUPPLY,TWINBR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,2,259.1,0,DELIVERY,Delivery,1PW,Astoria,NY,,,
492334,43796,"LEE & LEE SUPPLIES, INC.",GRANT,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,AYIN,Edwin Ma,4,1423.85,0,DELIVERY,Delivery,1PW,Long Island City,NY,,,
487065,43689,VIKING ELECTRIC - LA CROSSE,VIKILCR,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,MLAZ,Gabriel O'Reilly,6,2357.1,43.02,FEDEXG,FedEx Ground,1PW,La Crosse,WI,,,
492336,43796,"BELLACOR.COM, INC.",BELLMEN,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,23.2,0,FEDEXH,FedEx Home Delivery,1PW,Salmon,ID,,FEDEX ACCT #658318918,
476726,43481,VIKING ELECTRIC - MINNEAPOLIS,VIKIMIN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,DAAS,Maria Hernandez,1,28.5,11.07,FEDEXG,FedEx Ground,1PW,Minneapolis,MN,,,
492338,43796,"UNBEATABLESALE.COM, INC.",UNBELAK,ONLN,ONLINE MARKETER – ONLINE ONLY RETAILER,JGEC,Karine Adrien,1,13.5,0,FEDEXG,FedEx Ground,1PW,Stow,OH,,SHIP FEDEX Account #312721961.,
477759,43500,VIKING ELECTRIC - MINNEAPOLIS,VIKIMIN,ELEC,ELECTRICAL DISTRIBUTOR  WITH OR WITHOUT SHOWROOM,DAAS,Maria Hernandez,1,25,10.44,FEDEXG,FedEx Ground,2LA,Minneapolis,MN,,,
